2019-03-13 10:57:47,193 [10] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2019-03-13 10:59:03,995 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:03,995 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:03,995 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:03,995 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:03,995 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:03,995 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:03,995 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:03,995 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,119 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,165 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:04,167 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 29] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:05,592 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 8] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:05,592 [38] INFO  Umbraco.Web.UI.Install.InstallerRestService - [Thread 8] Running 'Install' service
2019-03-13 10:59:05,593 [38] INFO  Umbraco.Core.DatabaseContext - [Thread 8] Database configuration status: Started
2019-03-13 10:59:05,791 [38] INFO  Umbraco.Core.DatabaseContext - [Thread 8] Database requires upgrade
2019-03-13 10:59:05,799 [38] INFO  Umbraco.Core.ApplicationContext - [Thread 17] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:05,799 [38] INFO  Umbraco.Web.UI.Install.InstallerRestService - [Thread 17] Running 'Upgrade' service
2019-03-13 10:59:05,800 [38] INFO  Umbraco.Core.DatabaseContext - [Thread 17] Database upgrade started
2019-03-13 10:59:05,804 [38] INFO  Umbraco.Core.Persistence.Migrations.MigrationRunner - [Thread 17] Initializing database migrations
2019-03-13 10:59:05,806 [38] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of Umbraco.Core.Persistence.Migrations.IMigration
2019-03-13 10:59:05,901 [38] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of Umbraco.Core.Persistence.Migrations.IMigration, found 20 (took 94ms)
2019-03-13 10:59:05,910 [38] INFO  Umbraco.Web.Strategies.Migrations.ClearMediaXmlCacheForDeletedItemsAfterUpgrade - [Thread 17] Cleared 0 items from the media xml cache that were trashed and not meant to be there
2019-03-13 10:59:05,922 [38] INFO  Umbraco.Core.PluginManager - [Thread 17] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2019-03-13 10:59:05,931 [38] INFO  Umbraco.Core.PluginManager - [Thread 17] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 20 (took 9ms)
2019-03-13 10:59:05,972 [38] INFO  Umbraco.Core.DatabaseContext - [Thread 17] Database configuration status: <p>Upgrade completed!</p>
2019-03-13 10:59:06,250 [38] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 9] Application shutdown. Reason: ConfigurationChange
2019-03-13 10:59:06,672 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Determining hash of code files on disk
2019-03-13 10:59:06,679 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Hash determined (took 3ms)
2019-03-13 10:59:06,679 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2019-03-13 10:59:06,778 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 20 (took 97ms)
2019-03-13 10:59:06,809 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2019-03-13 10:59:06,809 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2019-03-13 10:59:06,809 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2019-03-13 10:59:06,810 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 11 (took 0ms)
2019-03-13 10:59:06,816 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2019-03-13 10:59:06,817 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 1ms)
2019-03-13 10:59:06,817 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2019-03-13 10:59:06,817 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 3 (took 0ms)
2019-03-13 10:59:06,818 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2019-03-13 10:59:06,819 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2019-03-13 10:59:06,819 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2019-03-13 10:59:06,820 [30] INFO  Umbraco.Core.PluginManager - [Thread 23] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,861 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,876 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:06,997 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:07,044 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:07,045 [30] INFO  Umbraco.Core.ApplicationContext - [Thread 23] CurrentVersion different from configStatus: '6.2.1',''
2019-03-13 10:59:09,339 [30] INFO  Umbraco.Core.PluginManager - [Thread 20] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2019-03-13 10:59:09,340 [30] INFO  Umbraco.Core.PluginManager - [Thread 20] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 20 (took 0ms)
2019-03-13 10:59:27,107 [30] INFO  Umbraco.Core.Configuration.ClientDependencyConfiguration - [Thread 18] Updated version number from 1 to 1664090186
2019-03-13 10:59:27,351 [30] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 17] Application shutdown. Reason: ConfigurationChange
2019-03-13 10:59:28,266 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Determining hash of code files on disk
2019-03-13 10:59:28,272 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Hash determined (took 4ms)
2019-03-13 10:59:28,274 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2019-03-13 10:59:28,387 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 20 (took 111ms)
2019-03-13 10:59:28,421 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2019-03-13 10:59:28,422 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2019-03-13 10:59:28,422 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2019-03-13 10:59:28,422 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 11 (took 0ms)
2019-03-13 10:59:28,427 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2019-03-13 10:59:28,427 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 0ms)
2019-03-13 10:59:28,428 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2019-03-13 10:59:28,428 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 3 (took 0ms)
2019-03-13 10:59:28,429 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2019-03-13 10:59:28,430 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2019-03-13 10:59:28,430 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2019-03-13 10:59:28,431 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2019-03-13 10:59:28,676 [35] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 29] Initializing Examine and binding to business logic events
2019-03-13 10:59:28,876 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2019-03-13 10:59:28,877 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 20 (took 0ms)
2019-03-13 10:59:29,015 [35] INFO  umbraco.content - [Thread 29] Loading content from database...
2019-03-13 10:59:29,151 [35] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 29] Adding examine event handlers for index providers: 3
2019-03-13 10:59:29,157 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Starting resolution types of umbraco.interfaces.IApplication
2019-03-13 10:59:29,962 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 805ms)
2019-03-13 10:59:29,977 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Starting resolution types of umbraco.interfaces.ITree
2019-03-13 10:59:29,991 [35] INFO  Umbraco.Core.PluginManager - [Thread 29] Completed resolution of types of umbraco.interfaces.ITree, found 27 (took 13ms)
2019-03-13 10:59:30,244 [35] INFO  umbraco.BusinessLogic.Log - [Thread 9] Log scrubbed.  Removed all items older than 2019-01-12 10:59:30
2019-03-13 10:59:30,245 [35] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 9] Application shutdown. Reason: CodeDirChangeOrDirectoryRename
2019-03-13 10:59:34,467 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2019-03-13 10:59:34,476 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Hash determined (took 5ms)
2019-03-13 10:59:34,486 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2019-03-13 10:59:34,590 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 20 (took 102ms)
2019-03-13 10:59:34,601 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2019-03-13 10:59:34,605 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 3ms)
2019-03-13 10:59:34,605 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2019-03-13 10:59:34,608 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 11 (took 2ms)
2019-03-13 10:59:34,614 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2019-03-13 10:59:34,616 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 2ms)
2019-03-13 10:59:34,617 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2019-03-13 10:59:34,620 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 3 (took 3ms)
2019-03-13 10:59:34,621 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2019-03-13 10:59:34,625 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 3ms)
2019-03-13 10:59:34,625 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2019-03-13 10:59:34,633 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 8ms)
2019-03-13 10:59:34,747 [37] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 1] Initializing Examine and binding to business logic events
2019-03-13 10:59:34,829 [37] INFO  Umbraco.Web.Search.ExamineEvents - [Thread 1] Adding examine event handlers for index providers: 3
2019-03-13 10:59:34,836 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of umbraco.interfaces.IApplication
2019-03-13 10:59:34,848 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of umbraco.interfaces.IApplication, found 7 (took 12ms)
2019-03-13 10:59:34,873 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of umbraco.interfaces.ITree
2019-03-13 10:59:34,893 [37] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of umbraco.interfaces.ITree, found 27 (took 20ms)
2019-03-13 10:59:35,111 [37] INFO  umbraco.content - [Thread 9] Loading content from disk cache...
2019-03-13 10:59:35,112 [37] WARN  Umbraco.Web.UmbracoModule - [Thread 9] Umbraco has no content
2019-03-13 10:59:35,523 [37] INFO  Umbraco.Web.UI.Install.InstallerRestService - [Thread 17] Hitting Page_Load on InstallerRestService.aspx for the requested 'sitebuildervids' feed
2019-03-13 10:59:40,677 [37] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of umbraco.BusinessLogic.Actions.IActionHandler
2019-03-13 10:59:40,684 [37] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of umbraco.BusinessLogic.Actions.IActionHandler, found 1 (took 7ms)
2019-03-13 10:59:40,765 [37] INFO  Umbraco.Core.PluginManager - [Thread 9] Starting resolution types of umbraco.interfaces.ITree
2019-03-13 10:59:40,776 [37] INFO  Umbraco.Core.PluginManager - [Thread 9] Completed resolution of types of umbraco.interfaces.ITree, found 36 (took 11ms)
2019-03-13 10:59:40,818 [37] WARN  Umbraco.Web.UI.Umbraco.Umbraco - [Thread 9] A requested app:  was not found
2019-03-13 10:59:41,594 [37] INFO  Umbraco.Core.PluginManager - [Thread 19] Starting resolution types of Umbraco.Core.Persistence.Mappers.BaseMapper
2019-03-13 10:59:41,601 [37] INFO  Umbraco.Core.PluginManager - [Thread 19] Completed resolution of types of Umbraco.Core.Persistence.Mappers.BaseMapper, found 20 (took 7ms)
2019-03-13 11:01:00,165 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2019-03-13 11:01:00,172 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Hash determined (took 4ms)
2019-03-13 11:01:00,181 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2019-03-13 11:01:00,279 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 20 (took 96ms)
2019-03-13 11:01:00,312 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2019-03-13 11:01:00,315 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 3ms)
2019-03-13 11:01:00,315 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2019-03-13 11:01:00,318 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 11 (took 2ms)
2019-03-13 11:01:00,331 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2019-03-13 11:01:00,340 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 8ms)
2019-03-13 11:01:00,340 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2019-03-13 11:01:00,343 [18] INFO  Umbraco.Core.PluginManager - [Thread 1] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 3 (took 3ms)
